#Brand;BrandDescription;TotalQuantitySales;TotalQuantityPurchase;Profit;MarginPercent
39062;Shelton Wild Thing Znfdl;1550;1609;8653.81;43
15970;Alexana Revana Vyd Pnt Nr;189;195;3870.21;93
37657;Maso Canali Pinot Grigio Tr;2762;2845;15093.18;44
5124;Cointreau Liqueur;4051;4269;59752.93;27
884;DeKuyper Orange Curacao;246;251;434.46;24
25985;C Y Toro Casa Diablo Merlot;1191;1385;2668.99;29
15922;Primo Amore Moscato;6959;7218;13603.65;24
5820;Dr McGillicuddy's Peppermint;1456;2857;-13714.57;-40
20763;Sassoregaule Maremma Toscana;466;738;-174.26;-3
21411;Segal's Fusion Chard/Colombd;166;211;434.62;20
41222;C Krug Svgn Bl Napa;547;586;3028.01;50
905;DeKuyper Grape Pucker;101;128;80.63;7
20887;The Great American Wine Chrd;11;12;52.45;66
5776;Malibu Black;3398;3408;20014.70;36
27289;Ch Plaisance Alix CdBrdx 12;44;336;-3008.92;-80
39977;Little Penguin Cab Svgn Ausl;227;258;503.01;29
47027;Marcus James Malbec Mendoza;1182;1187;3238.95;52
3658;Patron Anejo Tequila;4046;4345;55426.04;30
3780;Three Olives Raspberry Vodk;6394;6617;15770.79;23
5286;Rosita Triple Sec;3933;3936;4160.19;36
32368;Cavit Pinot Noir Delle Vene;18356;18876;74255.84;61
42579;Voga del Venezie Pnt Grigio;8902;8910;32320.68;56
29558;Livingston Merlot Cal;41;53;50.93;18
20969;Ninety Cellars Lot 105 Chard;32;41;58.16;16
28223;Ch Ste Michelle Canoe Rdge C;989;1036;5848.43;54
2817;Couvreur Overaged 12 Yr Malt;29;360;-17503.89;-90
8653;M & R Extra Dry Vermouth;14621;14627;25711.78;50
7917;Tooters Ala-Bama Slama 15 Pk;6824;7300;11525.76;23
40621;Santa Margherita Prosecco V;2314;2629;16130.78;58
12910;Drouhin Gevrey-Chambertin 13;34;72;-908.42;-30
19293;Robert Sinskey Pnt Nr;203;218;1978.41;51
24774;J Bouchon Canto Norte;220;369;-234.42;-8
41321;Bogle Phantom Red Cal;12186;12769;72161.68;52
24134;Newman's Own Common Good Red;8;12;2.04;3
26437;Ch le Borderon Haut-Medoc;547;707;1125.83;12
10422;Mirassou Pnt Grigio Cal;2369;2370;9280.41;65
21329;Masi Campofiorin;4766;4939;23606.18;45
4228;Bacardi 8;2681;2736;17333.99;43
15949;Kunde Cab Svgn Sonoma Cnty;37;49;121.68;29
23794;Anton Bauer Pnt Nr Rsv;3;42;-1108.23;-89
24052;Poochi Poochi Sparkling Sake;133;153;504.98;34
34427;Frei Bros RSV Cab Svgn Alex;5774;6685;27085.73;29
19709;Soul Sister Pnt Nr;13;24;-34.25;-19
1309;Makers Mark Cask Strength;910;1176;3611.46;7
42053;Paraduxx Red Duckhorn Napa;964;1036;15695.76;67
1906;Jack Daniels Tenn Fire VAP;1457;1463;4707.96;16
13606;Neal Petite Syrah Rutherford;8;171;-4176.28;-93
24561;Ch St-Roch Chimeres CdRoussi;46;60;116.34;19
602;McCormick Blended Whiskey;1302;1371;2143.02;29
8712;Cuervo RTD Golden Grapefruit;1343;1572;-2087.71;-8
42678;Fish Eye Shiraz;2863;2927;5468.46;56
2211;Mickey Finn Apple Whiskey;2;6;-59.84;-54
20528;Sileni Pnt Nr;6;24;-123.46;-60
2907;Route 66 Tequila;485;637;-579.20;-3
3288;Svedka Strwbry Lemonad Vodka;4669;4688;8827.23;11
8136;Lazzaroni Amaretto;181;434;-4354.39;-55
8470;1800 Reposado Gold Tequila;6804;7729;3157.94;20
25604;Ramey Annum Cab Svgn Napa;25;34;250.09;12
27758;J Lohr S Ridge Ps Rbls Syrah;22;24;88.42;40
24033;Canyon Rd Svgn Bl;947;973;1471.18;48
19806;Exem Brdx;237;354;539.27;19
35365;Ravenswood Dickerson Znfdl;94;162;-224.32;-7
2216;Seagrams Extra Dry Gin;14;144;370.08;40
44238;B & G Pnt Nr Bistro;719;739;2124.21;53
5597;DeKuyper Watermelon Pucker;7243;7318;19159.23;34
11141;C K Mondavi Chard;12726;13025;52991.07;73
37792;Blackstone Pnt Nr Monterey;8641;8813;29286.40;72
24643;Kibo Junmai Sake;33;46;11.37;6
2171;Pike Creek Canadian Whisky;1395;1453;10823.08;51
2289;Whistle Pig Boss Hog Rye;37;186;-33426.71;-75
7393;99 Blackberries;1221;1594;-4396.95;-23
26767;Elk Cove Clay Court Pnt Nr;22;42;-229.48;-19
26353;Lago Rose;765;842;2393.03;32
21562;Talley Vyds Pnt Nr;70;85;454.55;28
4264;Capt Morgan Spiced Rum Trav;28860;29352;109058.84;32
110;Mr Boston Creme de Menthe-Wh;37;38;56.21;31
20134;Fancy Pants Chard;1;12;-63.85;-88
6859;C Y Toro Frontera Chard;4688;5544;18890.26;73
8064;Canadian Club;91355;92054;20757.61;30
22725;Adelsheim Chard Willmete Vly;76;84;825.40;84
19219;Eppa White Sangria Organic;232;247;874.66;41
539;Bowman's Vodka;8154;8171;12893.46;38
25514;Elvio Cogno Barolo Cascina N;180;282;-491.76;-5
24088;Hess Select Cab Svgn;11436;11674;74663.10;73
23139;Toschi Pnt Nr;5;24;-135.89;-69
17747;Penner-Ash Viognier;9;12;36.03;17
23297;Fonterutoli Chianti Clsco;352;378;2161.20;39
24096;Gallo Copperidge Chard Cal;4868;4902;11625.18;52
35916;Stone Cellars Merlot;10604;10712;38864.48;69
15255;Bota Mini Pnt Grigio;4963;5066;6225.49;46
3389;Seagrams Extra Dry Gin;12456;13108;47908.52;29
23049;Benziger Svgn Bl N Cst;2343;2517;7840.82;51
36000;Fanal Madeira Rainwater;293;345;894.27;31
44911;Spy Valley Svgn Bl Marlboro;2067;2129;10236.25;46
10062;Terroirs du Rhone;2029;2148;5566.27;43
21034;Cyrus Cab Svgn Alex Vly;65;80;624.95;21
8699;Livingston Rhine Calif;59;66;159.83;52
8428;Trader Vics Macadamia Nut;657;911;-830.54;-7
5404;E & J Superior Rsv VSOP;14804;15718;18121.05;27
18174;Seven Falls Merlot;157;179;447.37;35
16441;Bota Box RedVolution;4558;4700;32514.42;63
19070;J Lohr Est Bay Mist Rsl;165;213;257.46;19
18853;Barefoot Cellars Pink Moscat;320;342;568.58;38
171;Gentleman Jack;6590;6664;93465.46;38
25138;Terlatto & Chapoutier Shiraz;3045;3773;8839.88;17
27100;La Maialina Gilfredo Verment;331;381;1068.00;33
4354;Casa Noble Anejo;4;8;-115.56;-33
4882;Arrow Coffee Brandy;7686;7749;16887.84;46
1523;Hennessy XO Cognac/Glass Pak;263;297;-1629.88;-4
22174;QM Alvarinho White;90;131;27.71;2
10731;A Bichot Chard Bourgogne;477;601;1448.24;24
25291;Notre Dame Cousignac 13 Gigo;1934;3078;-3405.32;-9
27369;Herencia del Padri Priorat;42;648;-7632.90;-91
25148;McNab Ridge Petite Sirah;26;48;-111.62;-19
22904;Mercer Canyons Cab Svgn;14;24;-32.14;-12
41416;Rihaku Nigori Dreamy Clouds;748;786;3181.38;48
3959;Hornitos Black Barrel;4266;5401;14534.10;15
1271;Jeffersons Reserve Bourbon;2654;2774;29003.80;28
42953;Tozai Well of Wisdom Sake;635;690;4340.25;42
8190;Gran Centenario Rosangel;1323;1992;-3346.83;-14
4413;Casamigos Blanco;20486;20584;11126.18;38
25306;Cyprus Cab Svgn;1;24;-506.69;-94
46785;Oops Spicy Splendr Carmenere;1910;1938;4803.22;42
7345;M & R Asti;26260;26883;109334.25;60
25411;Artesa Rsv Chard;128;145;-1069.93;-28
26025;Ch Cru Godard Cd Brdx Rouge;226;367;-388.48;-10
34101;Ch Ste Michelle Cab Svgn;92;108;419.20;24
11240;Willamette Rsl Valley Oregon;792;1101;532.50;5
14895;Vendange Pnt Grigio;6070;6449;15224.45;46
2653;Litigation Wheat Whiskey;87;240;-4521.87;-54
22584;Cambria Katherines Chard;2897;2930;17940.73;51
11055;Ramey Cab Svgn Napa;66;240;-5236.26;-58
14502;Offley White Port;11;24;-72.91;-32
39285;Dow LBV Port;236;289;938.43;19
24014;Au Contraire Chard RRV;1495;1711;5592.17;36
14102;Douglass Hill Pnt Grigio;4;24;-72.52;-75
5536;St Brendans Irish Cream;10338;10789;2996.27;24
4125;Bird Dog Kentucky Whiskey;10944;14016;462.72;4
26866;Thunevin Calvet L'Amourette;49;131;-711.45;-45
3694;Stolichnaya Razberi;14539;14577;68814.65;35
39283;Concannon Svgn Bl Cntrl Cst;2;24;-136.74;-87
26076;Earthshaker Svgn Bl/Semillon;14;144;-751.42;-85
27316;W Selyum Pnt Nr Eastside Rd;14;84;-3443.58;-75
829;Tanqueray Sterling Vodka;1296;1944;9294.67;45
20170;Piazzo Dolcetto;116;190;-477.56;-29
35392;Tohu Chard Marlborough NZ;272;360;813.48;27
15980;Moonlight Meadery Apple Pie;1870;2049;6424.02;36
11957;Souverain Cab Svgn N Cst;9185;9246;18837.97;21
26763;Marcarini Nebb Langhe Lasarn;65;120;-326.85;-21
22298;Zorvino Vyds Sangiovese;847;925;3123.53;42
24439;Des Amis Rose;680;715;1374.05;15
25091;Jadot Ch des Jacques La Roch;24;36;-26.40;-3
37422;Stags Leap Fay Cab Svgn Napa;38;61;23.21;1
15526;Planeta La Segreta Bianco;231;294;277.41;15
1891;Oban 18 Yr Single Malt;554;603;8620.49;18
13837;C Y Toro Frontera Pnt Grigio;1053;1054;3960.05;66
234;Allen's Ginger Brandy;30;36;51.78;13
20483;Joel Gott Pnt Nr;2035;2119;11381.36;45
1498;Jefferson's Wood Experiment;126;127;2520.02;25
8476;1800 Reposado Gold Tequila;3754;3877;15142.00;43
2245;DUKE Kentucky Bourbon;1064;1112;12292.44;41
20725;Chronic Cellars Purple Parad;1735;2238;3961.97;18
41157;Phillips Sixth Sense Syrah;813;872;3643.31;39
8451;Cruzan Aged Dark Rum;15472;15519;73969.07;38
20950;Bouza Merlot Tannat 12;46;72;-55.22;-6
26708;Monte del Fra Amarone Valpol;260;636;-14422.62;-51
21114;Wicked Juicy Grenache;35;60;-58.35;-14
8033;Jack Daniels No 7 Black;51332;52988;33682.35;28
3999;Hornitos Anejo Tequila;3840;4030;24763.70;39
23242;Columbia Crest H3 Svgn Bl;46;56;248.00;91
12090;Lombardo Marsala Fine IP 421;7;12;-12.83;-14
2232;Sipsmith Gin;813;830;3859.87;15
7261;Gallo X Dry Vermouth;5135;5160;9563.55;51
3608;Smirnoff Orange Vodka;110228;110517;29656.44;37
714;Allen's Peach Schnapps;2;13;-44.05;-79
20445;Barefoot Bubbly Tropical Fus;46;59;74.27;19
25993;Vista Point Merlot;36;48;9.96;9
26250;Roederer Est Brut;3989;4152;30125.85;53
41714;Fish Eye Pnt Grigio;15667;15720;33452.93;66
40240;Beringer Classic Wh Zin Spkl;696;787;1848.33;44
4945;Jacquin Ginger Brandy;8873;8929;22437.14;34
211;Cold River Gin;2492;2534;19934.86;40
3614;Finlandia Vodka;13625;13694;68697.06;31
2110;Barr an Uisce Irish Whiskey;169;419;-7169.18;-48
28538;Shooting Star Chard Lake Cny;23;25;99.77;41
3696;Gilbeys Vodka;32157;32485;94399.93;38
20096;Milestone Red;392;407;1599.92;67
27064;A Bichot Morey St Denis 14 S;14;24;-138.30;-12
42753;Five Oaks Merlot Cal;480;492;540.00;42
33706;Canaletto Mntplcno Abruzzo;479;510;1301.11;46
22768;Stags Leap Hand of Time Red;204;210;1536.06;46
19430;Taittinger La Francaise;118;127;700.09;39
14708;Conservancy Concannon Chard;6;9;1.53;2
8718;Gallo Twin Vly Svgn Bl Cal;44;60;13.16;6
36570;Flora Springs Trilogy Cal;222;244;4549.34;44
23291;Ch Cantenac Brown Margx 11;2;7;-165.69;-58
6329;R M Woodbridge Wh Znfdl Cal;6750;6772;26433.10;63
11164;Ame Neyers Cab Svgn Napa;25;26;622.53;45
12052;Firesteed Rsl;69;70;489.81;82
23680;A Bichot Cremant Brut Rose;173;213;543.81;19
28275;Sheffield Very Dry Sherry;27;48;-31.23;-16
16054;Il Borro Toscana;2;5;-58.97;-40
16679;Pennywise Petite Sirah;28;48;-34.92;-10
21112;Wicked Bold Cab Svgn;28;50;-60.28;-18
15215;Migration Duckhorn Chard;351;521;-28.97;0
45300;Hall Svgn Bl Napa;489;513;3823.41;58
27106;Lavau 13 Red Rhone Gigondas;91;168;-506.31;-18
22052;Lokoya Howell Mtn Cab Svgn;6;9;12.87;1
26372;Anselmi San Vincenzo;300;822;-1548.54;-46
24040;Merieau 12 Les Hex PN VdP;39;50;67.61;15
25459;Seven Hills Merlot Seven Hil;31;60;-262.51;-20
11366;Two Oceans WestrnCape Shiraz;723;796;2133.05;44
42655;Warre's Vintage Port 03;50;60;697.70;26
22515;Justin Vyds 13 Svgn Bl C Cst;3188;3335;12616.82;43
24805;Menage a Trois Silk Soft Red;11991;12220;49778.29;60
18347;Banfi Pnt Grigio San Angelo;9855;10798;63884.14;69
26500;Clau de Nell Anjou Cab Franc;6;30;-646.86;-69
918;Smirnoff Cherry Vodka;43;48;100.35;19
5027;99 Apples Schnapps Liqueur;3463;3525;20050.62;76
6184;Glen Ellen Cab Svgn RSV;16;36;-41.48;-34
1963;Nikka Taketsuru Pure Malt 21;29;60;-3723.49;-39
16786;Attrezzi 10 Moscato d'Asti;12;60;-370.92;-70
26728;Santi Infinito Rose 14;53;336;-2562.17;-76
21419;Round Hill Comm Man Cab Svgn;456;468;1083.48;42
26063;Columbia Crest Red Grand Est;183;426;-1782.57;-49
4626;Meukow VS Cognac;6943;7898;43039.67;49
25520;Nobilo Chard;1567;2137;2717.82;18
25535;Ch de Reynaud Cotes du Bourg;230;307;606.95;16
2329;Craigellachie 13 Yr Scotch;612;759;572.33;2
11200;Palagetto Vernaccia Gimigano;551;569;2743.55;52
25575;Louis Latour 14 St Veran Bla;1758;2864;-2620.30;-9
32656;Turning Leaf RSV Pflz Pnt Nr;27;48;-27.39;-14
26145;Finca Montepedroso Verdejo;25;108;-726.85;-66
21377;Circa Rosso;9;12;12.27;12
3168;Belvedere UF Intense Vodka;2334;2392;12762.42;28
16540;Atamisque Malbec;1112;1156;7901.60;50
31796;Gekkeikan Sake Haiku Prm Sel;1090;1101;3963.82;49
42211;Parker Stn Snt Barbra Pnt Nr;2;24;-186.74;-89
23562;Flip Flop Crisp White;18;30;-15.18;-12
12544;Ramon Bilbao Tempranillo Ltd;12;24;-77.40;-28
5606;Montezuma Blue Tequila Liqu;3964;3987;10933.83;38
26242;La Fleur d'Amelie Brdx Rose;375;385;1467.85;43
27596;MezzaCorona Pnt Grigio;8086;8092;25264.82;61
17909;Ravenswood Pickberry Red;82;202;-1578.80;-39
24450;Santa Barbara Winery Pnt Nr;13;24;-50.97;-17
41254;Ch St Jean Merlot Cal;10582;10779;45678.71;72
31466;Ch Carignan Brdx;1730;1742;12897.18;49
4239;Pampero Ron Anejo Aniversari;2170;2210;13388.90;40
24944;Sur de Los Andes Malbec Rsva;116;120;608.44;41
27396;J Drouhin Pouilly Vinzelles;23;84;-690.19;-60
46297;Intorcia Marsala Dry;1542;1822;6976.14;49
22408;Three Wishes Merlot;75;93;43.08;21
10704;Brownstone Cab Svgn Cal;151;168;329.33;32
25354;Calmel & Joseph Terra Larzac;124;168;209.08;9
11768;Carpene Malvolti Prosecco;2;24;-160.86;-88
8170;Courvoisier VS Cognac;10606;12533;4515.33;17
24845;Mureda Svgn Bl Organic;59;324;-1893.11;-78
25964;MacRostie Pnt Nr Sonoma Cst;735;1046;-2328.69;-12
43546;Carlo Rossi RSV Merlot Cal;74;91;200.46;20
37401;Excelsior S Afr Cab Svgn;8491;8946;22703.13;48
26105;Spottswoode Svgn Bl Napa Vly;167;183;1559.77;35
36383;F Coppola Sofia Bl de Bl;2575;2800;12898.25;49
22067;Dom Zind Humbrecht Pnt Bl 12;44;60;93.96;11
42097;Toad Hollow Eriks The Red 12;2411;2843;-2539.35;-12
28946;Silverado Merlot Napa;1130;1250;13649.70;60
38953;Aldial Naia Rueda White;680;689;3455.17;61
77;Three Olives Espresso Vodka;10429;10932;29833.23;26
27781;Jadot Cote de Beaune Vlgs 14;9;30;-350.49;-56
27563;Croft Clsc Vintage Porto 11;23;46;-445.05;-24
5109;Dr McGillicuddy's Menth Trav;14323;14335;59586.37;42
19316;Lyric by Etude Pnt Nr;155;156;646.01;41
27157;Ch Graves Rabion St Emilion;445;1044;-3759.01;-36
39792;Bolgheri Ornellaia Le Serre;5;8;-10.81;-3
26538;Gruet Sauvage Bl de Bl;334;663;-1730.18;-22
20660;WillM Alsace Rsl;603;1294;3420.28;36
18466;K Syrah The Deal;67;90;287.73;13
23434;Bruno Colin Chass-Mont Rouge;8;24;-516.32;-48
3204;Twenty 2 Vodka;1426;1551;6953.53;29
11453;Hangtime Pnt Nr Cal;33;47;17.35;3
6390;Chamucos Blanco Tequila;830;1097;-6607.08;-19
25596;Kettmeir Muller Thurgau Alto;190;195;1198.75;46
19190;Noble Vines 242 Svgn Bl;2250;2312;7437.42;45
26696;O Leflaive Rully 14 Le Cloux;35;90;-679.15;-40
2169;Olmeca Altos Plata Tequila;2159;7605;-7415.29;-63
24050;Choyomusubi Ryo Junmai Sake;518;564;1709.22;34
19518;Hugel Riesling;14;36;-72.66;-20
26561;Zardetto Private Cuvee Glara;2;48;-359.14;-94
22504;Dom Gres St Vincent CdR Vlgs;13;36;-82.97;-44
20948;Honig Bartolucci Vyds Cab Sv;185;226;3168.37;27
21684;Underwood Pnt Nr;662;875;399.88;5
20557;The Other Red;2546;2574;10074.38;50
13097;Menage a Trois Chard;3218;3562;9331.94;44
16725;Moonstone Asian Pear Sake;1197;1202;2801.77;50
25293;Croft Reserve Tawny;36;46;126.24;21
31493;Barefoot Merlot Cal;8565;8798;20763.61;71
4779;Molletto Grappa di Barbera;1350;1399;8656.09;29
21156;Huber Hugo Red;33;50;-20.83;-4
46379;Ghost Pine Cab Svgn LMartini;18796;18883;126613.67;71
26183;Schucks North Cst Chard;1;24;-221.65;-94
23739;Liberty School Cab Svgn;17253;17319;96173.12;77
2093;Hardy Noces d'Argent;1;12;-1520.65;-89
24252;Barefoot Summer Red Spritzer;46;57;59.74;19
3921;Espolon Reposado Tequila;4363;4414;30901.77;39
2398;Tullamore Dew;13347;14238;66552.33;29
2554;WhistlePig Old World 12 Yr;920;980;21197.40;26
6241;Sutter Home Chard;1238;1278;2239.72;43
38728;Rancho Zabaco Svgn Bl Dancg;1;24;-115.61;-94
41868;Goldeneye Anderson Pnt Nr;418;478;4828.98;30
13242;Cadet D'Oc Cab Svgn Rthschld;15;24;-0.67;0
1738;Ole Smoky Moonshine Cherries;5732;5806;24152.36;28
23886;Cycles Gladiator Chard;1467;1848;3782.73;32
17463;Zacharias Chard;39;60;-12.39;-3
2152;New Amsterdam Gin;12030;12182;41035.12;47
43685;Babich Svgn Bl Marlboro;1458;1512;5835.46;40
23205;M & R Prosecco Frizzante;98;107;426.40;37
4245;Bacardi Superior Rum;48608;58816;177063.92;38
11219;Josh Cellars Cab Svgn Sonoma;77723;80030;419591.84;62
26225;Jarvis Cab Svgn Napa;9;25;-926.59;-44
4251;Havana Club Anejo Clsco Gold;5066;10660;-3299.46;-40
3351;Pinnacle Whipped Vodka;18613;19227;59227.49;23
38165;Jaume Serra Cristalino Rose;781;841;2708.46;49
2201;Nikka Yoichi Single Malt;90;231;-6053.10;-47
3883;Hornitos Lime Shot Tequila;3600;3634;27684.38;49
3923;Don Julio 1942 Anejo Tequila;1021;1066;22793.35;20
25259;Ch Martinon Brdx Rouge;331;337;1248.36;52
20723;Shannon Ridge Wrangler Red;32;73;-266.50;-34
10058;F Coppola Dmd Ivry Cab Svgn;21018;21097;97991.24;50
3654;Patron Reposado Tequila;2753;2904;33610.91;29
25289;Notre Dame Cousignac Vent 14;5179;5578;10207.73;39
23249;Rosemount Gewurz/Rsl;878;905;3099.37;52
1961;Everclear 151;5580;5730;50401.90;37
14191;Ch Fage Graves de Vayres;1015;1124;3987.13;49
15070;Conquista Oak Cask Malbec IP;7;12;-16.31;-14
18971;Tenuta Guado Al Tasso Bructo;517;526;4218.19;51
24090;Gour de Chaule Gigondas Trad;141;253;-1299.46;-24
13124;Shaya Verdejo Old Vines Whit;190;212;754.74;41
40608;Pinotage Southern Right;41;43;198.78;48
25224;G Ferrer Etesian Pnt Nr;1;24;-243.21;-94
3593;Smirnoff Blue 100 Proof Trav;3752;3772;20470.24;25
8525;Fetzer Sundial Chard;471;492;2153.33;74
2327;Crown Royal Shot Glass VAP;5494;5495;25735.81;27
13461;R M Woodbridge Moscato;4314;4343;18144.02;71
19947;Josh Cellars Svgn Bl;4485;4621;22905.03;57
21228;The Naked Grape Box Harvest;2;12;-111.90;-78
11915;Sequoia Grove Cab Svgn;2050;2867;8874.30;16
16538;Catalpa Malbec;621;651;3671.19;66
3454;Pinnacle Pineapple;11829;20816;-3166.92;-21
18109;Clos du Bois Unoaked Chard;895;1265;293.15;5
27165;Jean-Paul & Benoit Droin 14;121;168;147.51;6
28069;Sutter Home Merlot Cal;5239;5360;20159.45;69
21015;WindRacer RRV Chard;48;57;384.48;30
41588;Paul Hobbs Cab Svgn Napa;113;265;-5046.03;-29
42894;Rosenblum Hertg Petite Sirah;2;12;-105.14;-75
3105;Vincent Van Gogh PB&J Vodka;3;12;-166.71;-67
6535;Sandeman Tawny Port;3871;3932;19123.81;68
25554;Brotte Espirit CdR;5332;5612;-8619.00;-17
5921;RumChata Liqueur;17317;17419;105419.44;41
21813;Canyon Rd Chard;3687;3731;5758.84;48
1397;Jim Beam Kentucky Fire;8220;8484;31498.46;35
14552;Dom de Dionysos Cairanne Cig;1148;1247;4934.24;30
21230;The Naked Grape Box Moscato;122;164;15.02;1
16670;Sweet Baby Vyds White Peach;3720;4159;10207.87;30
6394;Taylor Dry Sherry;299;333;1139.39;37
35180;Vendange Shiraz;7;18;-33.77;-38
24498;Cuvaison Chard;562;607;4308.53;43
3086;Ciroc Coconut Vodka;3770;3882;55360.86;41
29371;Merryvale Starmont Cab Svgn;436;439;4473.90;55
8369;Pernod Anise Liqueur;1153;1225;10371.97;35
19150;Esclans Whispering Angel Ros;2489;2713;11117.53;28
14710;Ch Tanunda Gr Barossa Shiraz;641;710;3651.79;50
21181;Belaire Sparkling Rose;1797;1923;15786.47;42
23991;Martin Ray 14 Rose of Pnt Nr;724;755;3408.46;46
840;Bols Peach Flavored Brandy;212;217;422.45;22
722;Ciroc Coconut Vodka;64;312;-493.46;-24
20992;Les Hauts de Lagarde Rouge;2071;2293;6789.19;44
14712;Lucky Duck Riesling;33;36;33.99;37
3223;Ice Pik Vodka;197;201;752.10;31
8918;Beat 3 Reserve;342;377;1958.61;21
22294;The Calling Pnt Nr RRV;317;400;1029.83;15
18988;Franzia Chillable Red Tap;15235;15278;71858.45;53
19215;Dom Vacheron Sancerre Blanc;1656;1789;13206.13;39
6600;Patron Roca Reposado Tequila;330;586;-10242.86;-30
32900;Sandeman Tawny 40-Yr Port;159;188;6644.25;60
27405;The Pessimist Red;77;168;-944.09;-31
5833;Patron Roca Silver Tequila;894;934;13561.88;29
15084;Project Paso Lonely Oak Red;3;24;-111.87;-76
12212;Black Box Svgn Bl;9296;10080;59876.44;56
21951;Ruffino Aziano Chianti Clsc;4028;4076;17655.20;52
2407;The Dalmore Cigar Malt Rsv;3;6;-227.55;-30
26732;Bonterra Cab Svgn Organic;10877;12319;59020.22;71
2182;McClelland Islay Single Mal;1996;2306;7490.02;23
2867;Jefferson's Rsv Old Rum Cask;146;312;-7668.58;-40
26706;Feudi Di San Gregorio Tauras;47;60;207.33;21
13301;Moobuzz Pnt Nr;7;24;-131.55;-53
25808;Edna Valley Chard;6327;6719;22212.77;42
43542;Carlo Rossi RSV Cab Svgn Cal;67;80;218.53;26
13530;Home Ranch Sbragia Chard;2660;4207;-24528.21;-34
4226;Bacardi Superior Rum Trav;25990;26107;99650.34;50
31489;Barefoot Chard Cal;19586;20966;86949.80;73
2127;Canadian Ltd;86195;86887;274393.02;44
16445;Sans Liege Groundwork Grenac;77;118;119.85;9
3084;Patron Silver Tequila;3482;3662;12408.45;30
12039;Dom de la Fruitiere Chard;186;216;443.82;25
2247;Balvenie Portwood 21 Yr Sin;361;413;11230.42;17
23890;Cycles Gladiator Merlot;44;456;-3552.28;-85
25304;Cyprus Pnt Nr;4;24;-431.24;-75
38651;Carpineto Chianti Clsc;1212;1276;6152.40;45
17615;Bota Box Rsl;112;123;599.20;40
25270;Cantine Maschio Sparkling Ro;150;189;103.56;22
3681;OuterSpace Vodka;788;1502;-11019.02;-32
2026;Camarena Silver Tequila;3705;4210;8849.85;14
20395;Antico Colle Rosso di Montep;1155;1157;4029.52;54
44072;Bogle Russian River Pnt Nr;6072;6145;24196.93;54
20523;Lady Lola White;2260;2931;4133.70;21
8012;Pepe Lopez Premium Gold;10;12;10.38;12
8386;Dry Sack Sherry;4686;4705;16869.89;36
34473;Carlo Rossi Chianti Cal;51;64;107.21;16
23924;Cote Mas Rose Aurore;1333;1351;3661.51;44
27853;Brandini Dolcetto d'Alba;35;240;-1778.35;-78
8081;Sheffield Cream Sherry;20;36;-23.84;-17
920;Sobieski Vodka;262;263;626.47;31
26498;Gosset Grand Rose Brut;10;30;-808.10;-49
23432;Perrusset Macon Villages;177;336;-728.01;-20
10935;Grgich Hills Merlot Napa;185;228;1587.39;25
15156;Yago Sant'Gria Red;3253;3265;19322.37;67
8664;Asbach Uralt German Brandy;1905;2206;12165.41;38
5759;Malibu Tropical Banana Rum;4798;5441;10987.98;21
2842;Laphroaig 25 Yr Cask Strenth;29;98;-16472.81;-56
25750;Moulin Gassac Guilhm Rose 15;731;741;1757.78;43
22778;Orestiadi Ludovico;45;53;250.43;25
24290;Ch La Gr Metaine Entre Mers;805;977;2435.63;31
25195;Ch Brane-Cantenac Margaux 01;78;87;2365.68;38
23520;Slow Press Cab Svgn;190;237;430.70;18
8483;Rastignac VSOP Cognac;181;289;-2356.83;-31
14672;Duckhorn Decoy Cab Svgn;27632;27814;185336.41;57
39523;Cloudy Bay Svgn Bl Marlboro;5508;5728;44037.08;50
2716;Stranahans Diamond Peak;113;122;1721.03;28
41132;McManis Petite Sirah Cal;87;93;365.49;53
7070;Skinnygirl Margarita Wtrmn/L;2069;2766;-4055.79;-16
25333;Garda Pinot Grigio;274;298;734.86;43
46165;Barefoot Pnt Grigio Cal;1035;1230;2295.03;42
42350;Black Box Shiraz Cntrl Coast;5613;6387;32111.36;47
11143;C K Mondavi Willow Spr Chard;11;24;-10.19;-11
14054;Seaglass Rsl;8254;8271;23998.49;48
27512;Warre's Late Bottled Vintage;2417;2554;20740.97;58
4796;Caravella Limoncello;4459;4543;21552.08;39
3347;Milagro Silver Tequila;4215;4313;52603.57;43
42158;Mulderbosch Rose Cab Svgn;107;128;426.09;46
853;Bols Butterscotch;32;33;75.48;31
7282;Colombo Marsala Sweet;3416;3444;11727.56;56
24416;Hidlago Morenita Crm Sherry;429;472;1589.03;40
6281;Franzia Sunset Blush Tap;18500;18527;86405.08;52
35464;Stags Leap Artemis Cab Svgn;6091;6878;111114.13;57
14437;Byron Santa Barbara Pnt Nr;887;1132;2811.37;21
19850;Barefoot Cellars Malbec;430;458;1192.60;35
43784;Newton Claret Napa;834;996;2913.40;25
15720;Clos Rochette Faiveley 09;28;36;79.84;17
21409;Mumm Cordon Rouge Brut;167;180;2672.53;36
16584;Pali Winsdor Oaks Pnt Nr RRV;10;25;-260.60;-40
8283;Korbel X Dry;449;490;3680.41;40
13129;Salmon Creek Cab Svgn Cal;5;18;-73.57;-57
19720;Cutler Creek Wh Znfdl;28;36;15.04;17
18454;Ninety+Cellars Lot 77 Moscto;8;24;-99.92;-51
26690;Dom Faiveley Mercry Rouge 14;97;169;-487.84;-17
13665;Josh Cellars Chard;23175;23640;100556.97;47
